,total_transactions_other,total_uniqueReceivedFromAddresses_other,total_uniqueSentToAddresses_other,time_avgBetweenReceivedTxn_other,time_avgBetweenTxn_other,time_diffBetweenFirstAndLastSent_other,time_diffBetweenFirstAndLastTxn_other,erc20_uniqueTokenAddressesSent_other,erc20_uniqueTokenAddressesReceived_other,erc20_mostSentTokenAddress_other,erc20_mostReceivedTokenAddress_other,erc20_uniqueUnknownValueTokens_other,erc20_transactionsWithUnknownValueTokens_other,walletAddress,total_transactions_approval,total_etherSent_approval,total_etherReceived_approval,total_etherSentToContract_approval,total_sentTxn_approval,total_receivedTxn_approval,total_sentToContractTxn_approval,total_uniqueReceivedFromAddresses_approval,total_uniqueSentToAddresses_approval,time_avgBetweenTxn_approval,time_diffBetweenFirstAndLastTxn_approval,erc20_uniqueTokenAddressesSent_approval,erc20_uniqueTokenAddressesReceived_approval,erc20_mostSentTokenAddress_approval,erc20_uniqueUnknownValueTokens_approval,erc20_transactionsWithUnknownValueTokens_approval,total_transactions_transfer,total_etherSent_transfer,total_etherReceived_transfer,total_etherSentToContract_transfer,total_sentTxn_transfer,total_receivedTxn_transfer,total_sentToContractTxn_transfer,total_uniqueReceivedFromAddresses_transfer,total_uniqueSentToAddresses_transfer,time_avgBetweenTxn_transfer,time_diffBetweenFirstAndLastTxn_transfer,erc20_uniqueTokenAddressesSent_transfer,erc20_uniqueTokenAddressesReceived_transfer,erc20_mostSentTokenAddress_transfer,erc20_uniqueUnknownValueTokens_transfer,erc20_transactionsWithUnknownValueTokens_transfer,received:minValue,received:maxValue,received:avgValue,sent:minValue,sent:maxValue,sent:avgValue,sentToContract:minValue,sentToContract:maxValue,sentToContract:avgValue,total:transactions,total:etherSent,total:etherReceived,total:etherSentToContract,total:sentTxn,total:receivedTxn,total:sentToContractTxn,total:uniqueReceivedFromAddresses,total:uniqueSentToAddresses,time:avgBetweenSentTxn,time:avgBetweenReceivedTxn,time:avgBetweenTxn,time:diffBetweenFirstAndLastSent,time:diffBetweenFirstAndLastReceived,time:diffBetweenFirstAndLastTxn,Target
3960,,,,,,,,,,,,,,0xc7a004ea4735b887338d9da32f12399f445b5415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,0.002,,,,0.0,0.0,0.0,1.0,0.0,0.002,0.0,0.0,1.0,0.0,1.0,0.0,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,0
3961,,,,,,,,,,,,,,0xc7b2e34214b7ff6aaf2ccf9ca1cfbf4a22c50e7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0207589,0.0300514737367962,0.0254051868683981,0.0,0.0,0.0,2.0,0.0508103737367962,0.0,0.0,2.0,0.0,0.0,0.0,2.0,34 days 20:46:39,,34 days 20:46:39,69 days 17:33:18,,69 days 17:33:18,0
3962,,,,,,,,,,,,,,0xc847904db7cd4963847d8aa03df98aa312f61b3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1222999999999999,0.3203557112320658,0.2050834711285906,0.0,0.0,0.0,3.0,0.6152504133857718,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0 days 18:01:24,,0 days 18:01:24,2 days 06:04:12,,2 days 06:04:12,0
3963,,,,,,,,,,,,,,0xc84dc786868894803b77866d94e504428425e0f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00967,0.00967,0.00967,,,,0.0,0.0,0.0,1.0,0.0,0.00967,0.0,0.0,1.0,0.0,1.0,0.0,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,0
3964,,,,,,,,,,,,,,0xc88f7666330b4b511358b7742dc2a3234710e7b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069553917916476,0.0069553917916476,0.0069553917916476,,,,0.0,0.0,0.0,1.0,0.0,0.0069553917916476,0.0,0.0,1.0,0.0,1.0,0.0,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,0
3965,,,,,,,,,,,,,,0xc897925222be6c25a1569e18d2ff0558ae616db0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002666434833463,0.0002666434833463,0.0002666434833463,0.0,0.0,0.0,2.0,0.0005332869666926,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0 days 03:06:42,,0 days 03:06:42,0 days 06:13:24,,0 days 06:13:24,0
3966,,,,,,,,,,,,,,0xc8b455739e12bc11bfe9462bd1d6552c109b0389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,0.053,0.053,0.0564432794668261,0.0564432794668261,0.0564432794668261,0.0,0.0,0.0,2.0,0.0564432794668261,0.053,0.0,1.0,1.0,0.0,1.0,1.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0
3967,,,,,,,,,,,,,,0xc93505a56396456b49e20ddb46a01b780aa87990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007917821912121,0.0007917821912121,0.0007917821912121,0.0,0.0,0.0,1.0,0.0007917821912121,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0
3968,,,,,,,,,,,,,,0xc93671ef029b0f0ee65e0c3c35d9877e56fd0bb0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0096598125706601,0.0096598125706601,0.0096598125706601,0.0,0.0,0.0,1.0,0.0096598125706601,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0
3969,,,,,,,,,,,,,,0xc93bdc2ce0e7e33e4ba2cbdea3f5f2bebe02c9d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0269132384236376,0.0269132384236376,0.0269132384236376,0.027,0.027,0.027,0.0,0.0,0.0,2.0,0.027,0.0269132384236376,0.0,1.0,1.0,0.0,1.0,1.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0
3970,,,,,,,,,,,,,,0xc94ebb328ac25b95db0e0aa968371885fa516215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001389339,0.0437642656425875,0.0209855483775124,0.0022916579684304,0.2897774670612641,0.0332103020680725,0.0,0.0,0.0,30.0,0.7638369475656691,0.1468988386425874,0.0,23.0,7.0,0.0,1.0,4.0,3 days 17:38:17.130434782,1 days 09:38:26.142857142,2 days 20:43:21.133333333,85 days 21:40:34,9 days 19:29:03,85 days 21:40:34,0
3971,,,,,,,,,,,,,,0xc98bc4e02207d7ddd39d3cfbe2d5b87393b30cf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0502791946423577,0.0502791946423577,0.0502791946423577,0.004,0.008,0.006,0.0,0.0,0.0,3.0,0.012,0.0502791946423577,0.0,2.0,1.0,0.0,1.0,1.0,3 days 04:54:17.500000,0 days 00:00:00,2 days 03:16:11.666666666,6 days 09:48:35,0 days 00:00:00,6 days 09:48:35,0
3972,,,,,,,,,,,,,,0xc99e2d7d860e0a600b084779dbc854383fac7644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005429283,0.005429283,0.005429283,0.0,0.0,0.0,1.0,0.005429283,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0
3973,,,,,,,,,,,,,,0xca3a56df7deae832841af8d7b983e4c3ab6749e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0065,0.00325,0.0,0.0,0.0,2.0,0.0065,0.0,0.0,2.0,0.0,1.0,0.0,2.0,22 days 20:30:59,,22 days 20:30:59,45 days 17:01:58,,45 days 17:01:58,0
3974,,,,,,,,,,,,,,0xcac725bef4f114f728cbcfd744a731c2a463c3fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0233720527130062,0.04917709651737,0.0362745746151881,0.00108,56.7868554,3.0129545261000006,0.0,0.0,0.0,132.0,391.6840883930001,0.0725491492303762,0.0,130.0,2.0,0.0,2.0,4.0,0 days 16:58:14.153846153,33 days 08:01:18.500000,0 days 16:42:48.484848484,91 days 22:10:40,66 days 16:02:37,91 days 22:10:40,0
3975,,,,,,,,,,,,,,0xcaedc1b36970f23dcc974dcc0fdece98dbed55fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011130335322852,0.011130335322852,0.011130335322852,,,,0.0,0.0,0.0,1.0,0.0,0.011130335322852,0.0,0.0,1.0,0.0,1.0,0.0,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,0
3976,,,,,,,,,,,,,,0xcb33844b365c53d3462271cee9b719b6fc8ba06a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0
3977,,,,,,,,,,,,,,0xcb36558b18a51bddea35687f709b7b37f4716c43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0036999999999999,0.0018499999999999,0.0,0.0,0.0,2.0,0.0036999999999999,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0 days 11:44:35,,0 days 11:44:35,0 days 23:29:10,,0 days 23:29:10,0
3978,,,,,,,,,,,,,,0xcbd6832ebc203e49e2b771897067fce3c58575ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006296510593509,0.2529532130996605,0.0342412104774962,0.00180036,0.0055,0.0033084766666666,0.0,0.0,0.0,66.0,0.0099254299999999,2.1571962600822654,0.0,3.0,63.0,0.0,4.0,3.0,27 days 06:02:18,1 days 10:59:32.412698412,1 days 05:43:44.454545454,81 days 18:06:54,91 days 20:31:02,81 days 18:06:54,0
3979,,,,,,,,,,,,,,0xcbc53c6b4739a4282d06ba2b9a6d6670e6a83eb4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.014,0.014,0.0170557192707787,0.0249999999999999,0.0210278596353893,0.0,0.0,0.0,3.0,0.0420557192707786,0.014,0.0,2.0,1.0,0.0,1.0,1.0,2 days 07:48:08.500000,0 days 00:00:00,1 days 13:12:05.666666666,4 days 15:36:17,0 days 00:00:00,4 days 15:36:17,0
3980,,,,,,,,,,,,,,0xcc08f026673c5df84bc776f140c52b9cfcdaa9b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999999999,0.0499999999999999,0.0499999999999999,,,,0.0,0.0,0.0,1.0,0.0,0.0499999999999999,0.0,0.0,1.0,0.0,1.0,0.0,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,0
3981,,,,,,,,,,,,,,0xcc4d351348002805d7a52e8c1fd4a5fccdca4e94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.008,0.002,0.0,0.0,0.0,4.0,0.008,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0 days 00:22:37,,0 days 00:22:37,0 days 01:30:28,,0 days 01:30:28,0
3982,,,,,,,,,,,,,,0xcc8efeb2a5f50c81c5d7403676b198ae094b2f3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.5830272e-12,8.269846386609073e-13,0.0,0.0,0.0,926.0,7.657877754000002e-10,0.0,0.0,926.0,0.0,442.0,0.0,1.0,0 days 00:11:37.140388768,,0 days 00:11:37.140388768,7 days 11:19:12,,7 days 11:19:12,0
3983,,,,,,,,,,,,,,0xcc9557f04633d82fb6a1741dcec96986cd8689ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008368789680512,0.096339361056572,0.0293117216570491,0.0,0.0,0.0,4.0,0.1172468866281967,0.0,0.0,4.0,0.0,0.0,0.0,4.0,7 days 22:14:36.750000,,7 days 22:14:36.750000,31 days 16:58:27,,31 days 16:58:27,0
3984,,,,,,,,,,,,,,0xcce72c4370243719a304cd97145a2820d8848939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.009,0.009,0.0,0.0,0.0,1.0,0.009,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0
3985,,,,,,,,,,,,,,0xcd080237643e86e33913c946118497a94b437a08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.008,0.008,0.0,0.0,0.0,1.0,0.008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0
3986,,,,,,,,,,,,,,0xcd8f95e523ac79630d4ceb0b7675efecb3ef6105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,0.055,0.055,0.0,0.0,0.0,1.0,0.055,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0
3987,,,,,,,,,,,,,,0xce98099c3e03c6203f86764ed18554a1dab1760d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012544943731174,0.0012544943731174,0.0012544943731174,0.001469079599062,0.001469079599062,0.001469079599062,0.0,0.0,0.0,2.0,0.001469079599062,0.0012544943731174,0.0,1.0,1.0,0.0,1.0,1.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0
3988,,,,,,,,,,,,,,0xca34201188012514d1d7e23460d1521d6f507a2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00851841,0.00851841,0.00851841,0.0,0.0,0.0,1.0,0.00851841,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0
3989,,,,,,,,,,,,,,0xcac0f1a06d3f02397cfb6d7077321d73b504916e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.001,0.001,,,,0.0,0.0,0.0,188.0,0.0,0.1880000000000001,0.0,0.0,188.0,0.0,5.0,0.0,,0 days 10:47:36.180851063,0 days 10:47:36.180851063,,84 days 13:09:22,84 days 13:09:22,0
3990,,,,,,,,,,,,,,0xcbd967420627742f6a599e80a535d59144327f40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,0.0,0.0,0.0,1.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0
3991,,,,,,,,,,,,,,0xcc66eb0295d19a97a0c9dc929b9e8437a93578de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0201212652152454,0.0209680124827083,0.0204864072571061,,,,0.0,0.0,0.0,12.0,0.0,0.2458368870852741,0.0,0.0,12.0,0.0,1.0,0.0,,0 days 06:22:03.166666666,0 days 06:22:03.166666666,,3 days 04:24:38,3 days 04:24:38,0
3992,,,,,,,,,,,,,,0xcd21ab57edff62df3bb64375a7b4e8791f6ad18a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029475,0.0029475,0.0029475,0.0,0.0,0.0,1.0,0.0029475,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0
3993,,,,,,,,,,,,,,0xcdedd05621a09fc0b202aab3ecd5f468dbafe1dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0494579783571021,0.065437818647032,0.057447898502067,,,,0.0,0.0,0.0,2.0,0.0,0.1148957970041341,0.0,0.0,2.0,0.0,1.0,0.0,,0 days 01:47:23.500000,0 days 01:47:23.500000,,0 days 03:34:47,0 days 03:34:47,0
3994,,,,,,,,,,,,,,0xcdd289ffea890d19bf75fc00061cf71c74b4040b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002125,0.002125,0.002125,,,,0.0,0.0,0.0,1.0,0.0,0.002125,0.0,0.0,1.0,0.0,1.0,0.0,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,0
3995,,,,,,,,,,,,,,0xce43172b379f501f9f52255aea682d8bb9db700c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0098397943999999,0.0098397943999999,0.0098397943999999,,,,0.0,0.0,0.0,1.0,0.0,0.0098397943999999,0.0,0.0,1.0,0.0,1.0,0.0,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,0
3996,,,,,,,,,,,,,,0xce9db53b06befd111f3446e9c28ecbb98ccd45b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.022,0.010475,0.0,0.0,0.0,4.0,0.0419,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0 days 01:02:06,,0 days 01:02:06,0 days 04:08:24,,0 days 04:08:24,0
3997,,,,,,,,,,,,,,0xcef3fe4013a08545a753af1de45b5e965ca622fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088672738,0.8802084099999999,0.3630769803999999,,,,0.0,0.0,0.0,15.0,0.0,5.446154706,0.0,0.0,15.0,0.0,2.0,0.0,,1 days 02:56:35.200000,1 days 02:56:35.200000,,16 days 20:08:48,16 days 20:08:48,0
3998,,,,,,,,,,,,,,0xcf1b46552d3f7aff47e01876a20acc127495164e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0098610138,0.0102065453,0.0099726207999999,0.0296472697253699,0.03981788416314,0.0347325769442549,0.0,0.0,0.0,6.0,0.0694651538885099,0.0398904831999999,0.0,2.0,4.0,0.0,1.0,1.0,2 days 20:38:46,0 days 09:29:48.750000,0 days 22:52:55.333333333,5 days 17:17:32,1 days 13:59:15,5 days 17:17:32,0
3999,,,,,,,,,,,,,,0xcf4f33c165051982088075e68a46825afea56021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.022,0.022,0.0,0.0,0.0,1.0,0.022,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0
4000,,,,,,,,,,,,,,0xcf4c266e272c8b8c16e8461a4528dc942f3fd829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003990201296,0.003990201296,0.003990201296,0.0,0.0,0.0,1.0,0.003990201296,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0
4001,,,,,,,,,,,,,,0xcf745e6b652c8d41e2edbee9ccd6fb0f6ceb564e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.002,0.002,,,,0.0,0.0,0.0,1.0,0.0,0.002,0.0,0.0,1.0,0.0,1.0,0.0,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,0
4002,,,,,,,,,,,,,,0xcfc0f98f30742b6d880f90155d4ebb885e55ab33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001674969,0.13958,0.0159000955862068,0.0,0.0,0.0,29.0,0.4611027719999999,0.0,0.0,29.0,0.0,0.0,0.0,7.0,2 days 10:12:49.344827586,,2 days 10:12:49.344827586,70 days 08:11:51,,70 days 08:11:51,0
4003,,,,,,,,,,,,,,0xcfaf3edce086acdf060f8b8cfe3231dd8f7f9c13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030239991,0.1721455396261422,0.1011927653130711,0.013186268,0.013186268,0.013186268,0.0,0.0,0.0,3.0,0.013186268,0.2023855306261422,0.0,1.0,2.0,0.0,1.0,1.0,0 days 00:00:00,3 days 22:06:03.500000,0 days 00:00:00,0 days 00:00:00,7 days 20:12:07,0 days 00:00:00,0
4004,,,,,,,,,,,,,,0xcfd648eb66b736351f48dbd5a1752708371c10f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.02,0.0144999999999999,0.0,0.0,0.0,2.0,0.0289999999999999,0.0,0.0,2.0,0.0,0.0,0.0,2.0,45 days 23:31:26.500000,,45 days 23:31:26.500000,91 days 23:02:53,,91 days 23:02:53,0
4005,,,,,,,,,,,,,,0xd032ff114961a999cd22d455f8148b207680e171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.001,0.001,0.0,0.0,0.0,1.0,0.001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0
4006,,,,,,,,,,,,,,0xd045e8a2e99528c0912f8e11a8479d028eeab390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0343,0.04852,0.04141,0.0,0.0,0.0,2.0,0.08282,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0 days 00:00:37,,0 days 00:00:37,0 days 00:01:14,,0 days 00:01:14,0
4007,,,,,,,,,,,,,,0xd062e09214b4d6c951a1302f63aee1c27a5f67cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,0.01,,,,0.0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,1.0,0.0,1.0,0.0,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,0
4008,,,,,,,,,,,,,,0xd068b5d6b17feb4c2eaf429c768c63dd9699ee66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.179,0.10325,,,,0.0,0.0,0.0,4.0,0.0,0.413,0.0,0.0,4.0,0.0,1.0,0.0,,2 days 14:04:01.750000,2 days 14:04:01.750000,,10 days 08:16:07,10 days 08:16:07,0
4009,,,,,,,,,,,,,,0xd084fecf9b8e435b971d3fd9244bf6e69b025146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024,0.12,0.0366699999999999,0.0,0.0,0.0,60.0,2.2002,0.0,0.0,60.0,0.0,0.0,0.0,1.0,0 days 21:34:29.650000,,0 days 21:34:29.650000,53 days 22:29:39,,53 days 22:29:39,0
4010,,,,,,,,,,,,,,0xd0e14cf2d708e308e82656944386bdc27728d0ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0160970109999999,0.0160970109999999,0.0160970109999999,0.0,0.0,0.0,1.0,0.0160970109999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0
4011,,,,,,,,,,,,,,0xd1228e8be5ce9a4205b1a933c98746da0b2d51e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e-06,1e-06,1e-06,,,,0.0,0.0,0.0,1.0,0.0,1e-06,0.0,0.0,1.0,0.0,1.0,0.0,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,0
4012,,,,,,,,,,,,,,0xd15c4cc0c8a90952b3e07abc731fbff6a7844fb7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006385369,0.03,0.0144879158285714,0.0,0.0,0.0,35.0,0.507077054,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0 days 14:32:10.771428571,,0 days 14:32:10.771428571,21 days 04:46:17,,21 days 04:46:17,0
4013,,,,,,,,,,,,,,0xd181e690799612e9b22a413e78a5609359e9ca9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.02,0.015,0.0,0.0,0.0,2.0,0.03,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0 days 00:01:36,,0 days 00:01:36,0 days 00:03:12,,0 days 00:03:12,0
4014,,,,,,,,,,,,,,0xd1b076dd3b2ba2514cf9b02a5a425e1ec2534c89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8677e-15,5.1973e-15,3.823466666666667e-15,0.0,0.0,0.0,3.0,1.14704e-14,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0 days 03:03:06.666666666,,0 days 03:03:06.666666666,0 days 09:09:20,,0 days 09:09:20,0
4015,,,,,,,,,,,,,,0xd253226778f97a0998bd28da732707054e70f13e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0210390976564782,0.0210390976564782,0.0210390976564782,,,,0.0,0.0,0.0,1.0,0.0,0.0210390976564782,0.0,0.0,1.0,0.0,1.0,0.0,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,0
4016,,,,,,,,,,,,,,0xd25936086c527595d211edbe6217b1c31137e307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0133343289632292,0.0133343289632292,0.0133343289632292,,,,0.0,0.0,0.0,1.0,0.0,0.0133343289632292,0.0,0.0,1.0,0.0,1.0,0.0,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,0
4017,,,,,,,,,,,,,,0xd26b7eb67d16e2ec7ac308672d27912264ebb6a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0052436,0.08,0.0366848831426295,,,,0.0,0.0,0.0,14.0,0.0,0.5135883639968131,0.0,0.0,14.0,0.0,1.0,0.0,,5 days 14:47:25.642857142,5 days 14:47:25.642857142,,78 days 15:03:59,78 days 15:03:59,0
4018,,,,,,,,,,,,,,0xd26fb974c14e76d2759aa6d4d403831192852275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1040503353390251,0.1040503353390251,0.1040503353390251,0.0,0.0,0.0,1.0,0.1040503353390251,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0
4019,,,,,,,,,,,,,,0xd35e7384e109929e54e392f22bd8dbf89fea60ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018589467532352,0.0448845,0.0079675462029955,0.0,0.0,0.0,10.0,0.0796754620299557,0.0,0.0,10.0,0.0,0.0,0.0,1.0,3 days 18:36:13.900000,,3 days 18:36:13.900000,37 days 18:02:19,,37 days 18:02:19,0
4020,,,,,,,,,,,,,,0xd365cae2cb82bd70b66da7d03278e94fe8b13533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.636738889,0.4986919938714285,0.0,0.0,0.0,70.0,34.908439570999995,0.0,0.0,70.0,0.0,33.0,0.0,1.0,0 days 09:24:30.128571428,,0 days 09:24:30.128571428,27 days 10:35:09,,27 days 10:35:09,0
4021,,,,,,,,,,,,,,0xd3869ec4d0664edf4e3500a4e62b55a5d0cb5145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002796815417768,0.0002796815417768,0.0002796815417768,0.0,0.0,0.0,1.0,0.0002796815417768,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0 days 00:00:00,,0 days 00:00:00,0 days 00:00:00,,0 days 00:00:00,0
4022,,,,,,,,,,,,,,0xd3b4085a69ae671fb152bcd33fab499a23d6fac4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00291,2.15598,0.1287682905982905,0.0,1.2,0.1714285714285714,0.0,0.0,0.0,124.0,1.2,15.065889999999996,0.0,7.0,117.0,6.0,1.0,1.0,2 days 20:56:11.714285714,0 days 04:19:40.606837606,0 days 03:53:29.693548387,20 days 02:33:22,21 days 02:22:11,20 days 02:33:22,0
